30.34,30,88,8219.00
29.79,30,82,8242.00
29.79,30,82,8263.00
30.28,30,87,8285.00
29.74,30,82,8307.00
29.76,30,82,8329.00
29.81,30,83,8350.00
29.30,30,78,8373.00
29.30,30,78,8394.00
30.23,30,87,8416.00
30.17,30,86,8438.00
30.17,30,86,8460.00
30.28,30,87,8481.00
30.16,30,86,8504.00
30.23,30,87,8525.00
30.34,30,88,8547.00
30.21,30,87,8569.00
30.23,30,87,8591.00
29.85,30,83,8612.00
28.76,30,72,8635.00
29.59,30,80,8656.00
29.74,30,82,8678.00
30.01,30,85,8700.00
30.07,30,85,8722.00
29.76,30,82,8743.00
29.65,30,81,8766.00
29.63,30,81,8787.00
29.76,30,82,8809.00
29.65,30,81,8832.00
29.27,30,77,8853.00
29.34,30,78,8875.00
30.07,30,85,8897.00
30.12,30,86,8919.00
29.81,30,83,8940.00
30.12,30,86,8963.00
29.65,30,81,8984.00
29.76,30,82,9006.00
29.63,30,81,9027.00
30.12,30,86,9050.00
29.81,30,83,9071.00
29.30,30,78,9093.00
28.76,30,72,9115.00
29.76,30,82,9137.00
29.70,30,82,9158.00
30.19,30,86,9181.00
30.28,30,87,9202.00
29.79,30,82,9224.00
30.28,30,87,9246.00
30.39,30,88,9268.00
30.28,30,87,9289.00
29.81,30,83,9312.00
29.49,30,79,9333.00
28.98,30,74,9355.00
29.72,30,82,9377.00
30.28,30,87,9399.00
30.12,30,86,9420.00
30.12,30,86,9443.00
29.81,30,83,9464.00
30.23,30,87,9486.00
30.07,30,85,9508.00
30.03,30,85,9530.00
30.12,30,86,9551.00
29.69,30,81,9574.00
29.21,30,77,9595.00
30.12,30,86,9617.00
29.58,30,80,9639.00
29.59,30,80,9661.00
29.70,30,82,9682.00
30.07,30,85,9705.00
29.63,30,81,9726.00
29.76,30,82,9748.00
29.65,30,81,9771.00
29.65,30,81,9792.00
29.38,30,78,9814.00
30.07,30,85,9836.00
29.65,30,81,9858.00
30.17,30,86,9879.00
30.07,30,85,9902.00
30.07,30,85,9923.00
30.17,30,86,9945.00
29.58,30,80,9967.00
30.01,30,85,9989.00
30.12,30,86,10010.00
29.16,30,76,10034.00
30.01,30,85,10056.00
30.12,30,86,10079.00
29.59,30,80,10102.00
29.59,30,80,10125.00
30.12,30,86,10147.00
30.01,30,85,10171.00
29.20,30,76,10193.00
29.70,30,82,10216.00
29.61,30,81,10240.00
30.07,30,85,10262.00
30.17,30,86,10285.00
29.65,30,81,10308.00
30.17,30,86,10331.00
29.32,30,78,10353.00
29.20,30,76,10377.00
29.70,30,82,10399.00
29.58,30,80,10422.00
30.07,30,85,10445.00
30.23,30,87,10468.00
30.12,30,86,10490.00
29.38,30,78,10514.00
30.32,30,88,10536.00
30.17,30,86,10560.00
29.74,30,82,10583.00
29.90,30,84,10605.00
30.28,30,87,10629.00
30.28,30,87,10651.00
29.96,30,84,10674.00
30.68,30,91,10697.00
30.17,30,86,10720.00
30.28,30,87,10742.00
30.12,30,86,10766.00
29.69,30,81,10788.00
30.23,30,87,10811.00
29.69,30,81,10834.00
29.59,30,80,10857.00
29.70,30,82,10880.00
29.54,30,80,10903.00
29.54,30,80,10926.00
29.65,30,81,10948.00
29.54,30,80,10972.00
29.38,30,78,10994.00
29.29,30,77,11017.00
30.07,30,85,11040.00
30.17,30,86,11063.00
30.10,30,86,11085.00
30.17,30,86,11109.00
30.28,30,87,11131.00
28.96,30,74,11154.00
29.76,30,82,11177.00
30.23,30,87,11200.00
30.12,30,86,11223.00
30.17,30,86,11246.00
30.28,30,87,11269.00
29.70,30,82,11292.00
29.38,30,78,11315.00
29.85,30,83,11337.00
30.12,30,86,11361.00
29.69,30,81,11383.00
29.81,30,83,11406.00
29.63,30,81,11429.00
30.07,30,85,11452.00
29.32,30,78,11474.00
30.52,30,90,11498.00
30.01,30,85,11521.00
29.70,30,82,11543.00
29.54,30,80,11567.00
29.54,30,80,11589.00
29.65,30,81,11612.00
29.16,30,76,11635.00
30.10,30,86,11658.00
30.17,30,86,11680.00
30.07,30,85,11704.00
29.67,30,81,11726.00
29.74,30,82,11749.00
29.65,30,81,11772.00
28.87,30,73,11795.00
30.14,30,86,11817.00
29.69,30,81,11841.00
29.81,30,83,11864.00
29.70,30,82,11886.00
29.69,30,81,11910.00
29.81,30,83,11932.00
28.78,30,72,11955.00
30.16,30,86,11978.00
30.23,30,87,12001.00
30.10,30,86,12024.00
30.12,30,86,12047.00
30.23,30,87,12069.00
30.10,30,86,12093.00
28.80,30,72,12115.00
30.28,30,87,12138.00
30.12,30,86,12162.00
29.69,30,81,12184.00
29.76,30,82,12207.00
29.65,30,81,12230.00
29.63,30,81,12253.00
28.87,30,73,12275.00
30.12,30,86,12299.00
29.70,30,82,12321.00
29.87,30,83,12344.00
29.74,30,82,12367.00
29.76,30,82,12390.00
29.85,30,83,12412.00
28.87,30,73,12436.00
30.23,30,87,12459.00
30.26,30,87,12481.00
30.23,30,87,12505.00
30.34,30,88,12527.00
30.17,30,86,12550.00
29.74,30,82,12573.00
28.91,30,74,12596.00
30.59,30,90,12618.00
29.63,30,81,12642.00
29.81,30,83,12664.00
29.69,30,81,12687.00
30.12,30,86,12710.00
30.17,30,86,12733.00
28.33,30,68,12756.00
30.10,30,86,12779.00
29.81,30,83,12802.00
23.24,30,17,12825.00
21.29,30,0,12848.00
21.50,30,0,12869.00
21.72,30,2,12892.00
22.55,30,10,12913.00
22.59,30,10,12936.00
24.31,30,28,12959.00
25.03,30,35,12982.00
25.58,30,40,13004.00
26.43,30,49,13028.00
27.42,30,59,13050.00
28.16,30,66,13073.00
27.33,30,58,13096.00
29.85,30,83,13119.00
29.50,30,80,13142.00
29.76,30,82,13165.00
30.45,30,89,13188.00
30.28,30,87,13210.00
30.34,30,88,13234.00
30.08,30,85,13256.00
30.55,30,90,13279.00
31.01,30,95,13302.00
31.13,30,96,13325.00
31.44,30,99,13347.00
30.97,30,94,13371.00
30.61,30,91,13393.00
30.41,30,89,13416.00
30.70,30,91,13440.00
30.70,30,91,13462.00
30.07,30,85,13485.00
30.43,30,89,13508.00
30.45,30,89,13531.00
29.90,30,84,13553.00
29.36,30,78,13577.00
29.81,30,83,13599.00
29.63,30,81,13623.00
30.48,30,89,13645.00
30.12,30,86,13668.00
29.96,30,84,13691.00
29.52,30,80,13714.00
29.58,30,80,13736.00
29.85,30,83,13760.00
29.85,30,83,13783.00
29.97,30,84,13805.00
29.79,30,82,13829.00
30.23,30,87,13851.00
29.05,30,75,13874.00
29.81,30,83,13897.00
29.79,30,82,13920.00
30.34,30,88,13942.00
37.50,30,160,13966.00
37.81,30,163,13989.00
36.98,30,154,14013.00
37.41,30,159,14038.00
36.98,30,154,14061.00
36.35,30,148,14085.00
36.13,30,146,14109.00
34.99,30,134,14133.00
34.21,30,127,14157.00
33.43,30,119,14181.00
32.69,30,111,14204.00
31.97,30,104,14229.00
31.28,30,97,14253.00
30.07,30,85,14275.00
30.23,30,87,14299.00
29.87,30,83,14321.00
29.29,30,77,14344.00
28.94,30,74,14367.00
28.91,30,74,14390.00
29.29,30,77,14412.00
28.27,30,67,14436.00
28.76,30,72,14458.00
28.80,30,72,14481.00
28.74,30,72,14504.00
28.96,30,74,14527.00
29.38,30,78,14550.00
29.07,30,75,14573.00
28.89,30,73,14596.00
29.70,30,82,14618.00
29.76,30,82,14642.00
29.97,30,84,14664.00
29.96,30,84,14688.00
30.01,30,85,14710.00
29.76,30,82,14733.00
28.82,30,73,14756.00
30.17,30,86,14779.00
29.85,30,83,14801.00
30.23,30,87,14825.00
30.23,30,87,14848.00
30.39,30,88,14870.00
30.26,30,87,14894.00
29.00,30,74,14916.00
30.34,30,88,14939.00
30.21,30,87,14962.00
30.21,30,87,14985.00
30.28,30,87,15007.00
30.17,30,86,15031.00
30.12,30,86,15053.00
29.34,30,78,15076.00
30.01,30,85,15099.00
30.12,30,86,15122.00
29.65,30,81,15144.00
29.96,30,84,15168.00
29.59,30,80,15191.00
29.90,30,84,15213.00
29.56,30,80,15237.00
30.07,30,85,15259.00
29.54,30,80,15282.00
29.54,30,80,15305.00
30.07,30,85,15328.00
30.01,30,85,15350.00
29.59,30,80,15374.00
28.89,30,73,15396.00
30.07,30,85,15420.00
30.07,30,85,15442.00
21.83,30,3,15465.00
21.39,30,0,15488.00
21.03,30,0,15509.00
21.65,30,1,15531.00
22.19,30,6,15553.00
22.82,30,13,15575.00
23.82,30,23,15597.00
25.21,30,37,15621.00
25.58,30,40,15643.00
27.01,30,55,15666.00
27.11,30,56,15689.00
27.78,30,62,15712.00
28.06,30,65,15734.00
28.40,30,68,15758.00
29.12,30,76,15780.00
29.61,30,81,15803.00
29.81,30,83,15826.00
30.01,30,85,15849.00
30.34,30,88,15872.00
30.01,30,85,15895.00
29.58,30,80,15918.00
31.01,30,95,15940.00
31.53,30,100,15964.00
30.77,30,92,15987.00
30.61,30,91,16010.00
30.55,30,90,16033.00
29.34,30,78,16056.00
30.84,30,93,16078.00
30.28,30,87,16102.00
30.34,30,88,16124.00
30.17,30,86,16147.00
30.12,30,86,16171.00
30.17,30,86,16193.00
29.14,30,76,16216.00
29.50,30,80,16239.00
30.03,30,85,16262.00
29.87,30,83,16285.00
29.87,30,83,16308.00
29.92,30,84,16330.00
29.87,30,83,16354.00
29.45,30,79,16376.00
29.49,30,79,16399.00
29.85,30,83,16422.00
29.85,30,83,16445.00
29.97,30,84,16467.00
29.87,30,83,16491.00
29.85,30,83,16514.00
28.67,30,71,16536.00
29.45,30,79,16560.00
29.87,30,83,16582.00
29.97,30,84,16605.00
29.96,30,84,16628.00
29.96,30,84,16651.00
30.12,30,86,16673.00
29.14,30,76,16697.00
31.48,30,99,16719.00
30.86,30,93,16742.00
30.81,30,93,16765.00
31.77,30,102,16788.00
32.87,30,113,16812.00
37.45,30,159,16836.00
